ticker,content_id,title,sub_title,description,date_unix,date_str,update_time_unix,update_time_str,full_url,relative_url,avatar_url,avatar_description,source,source_url,zone_id,zone_name,zone_url,related_tickers
MBB,384814,Dịch vụ Phân phối Tổng hợp Dầu khí (PSD) vượt 40% mục tiêu lợi nhuận 2025,,"(ĐTCK) Năm 2025, CTCP Dịch vụ Phân phối Tổng hợp Dầu khí (Petrosetco Distribution, mã PSD) ghi nhận 143,1 tỷ đồng lợi nhuận sau thuế, tăng 73% so với năm trước và vượt 40% mục tiêu năm.",1770108462,2026-02-03 15:47:42,1770108462,2026-02-03 15:47:42,https://www.tinnhanhchungkhoan.vn/dich-vu-phan-phoi-tong-hop-dau-khi-psd-vuot-40-muc-tieu-loi-nhuan-2025-post384814.html,/dich-vu-phan-phoi-tong-hop-dau-khi-psd-vuot-40-muc-tieu-loi-nhuan-2025-post384814.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/xvrhgenatpx97/2026_02_03/492389603-1269083815221635-1856212450220482697-n-8553-4165.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384815,"Becamex IDC (BCM) chia cổ tức 11% bằng tiền mặt, lợi nhuận 2025 vượt hơn 42% kế hoạch",,"(ĐTCK) Ngày 13/2 tới đây, Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP (Becamex IDC, mã BCM - sàn HOSE) vừa thông báo về việc chia cổ tức năm 2024.",1770108203,2026-02-03 15:43:23,1770108203,2026-02-03 15:43:23,https://www.tinnhanhchungkhoan.vn/becamex-idc-bcm-chia-co-tuc-11-bang-tien-mat-loi-nhuan-2025-vuot-hon-42-ke-hoach-post384815.html,/becamex-idc-bcm-chia-co-tuc-11-bang-tien-mat-loi-nhuan-2025-vuot-hon-42-ke-hoach-post384815.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/ipuokbf/2025_02_06/becamex-idc-bcm-2233-7213.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384807,"EVNGENCO3 (PGV): Lợi nhuận sau thuế vượt 3.700 tỷ đồng, định giá cổ phiếu về vùng hấp dẫn",,(ĐTCK) Lợi nhuận năm 2025 của EVNGENCO3 (PGV) xác lập kỷ lục mới. Dòng tiền cải thiện cùng tỷ lệ nợ vay liên tục giảm nhiều năm là nền tảng quan trọng cho EVNGENCO3 trong giai đoạn mở rộng đầu tư sắp tới.,1770104233,2026-02-03 14:37:13,1770104233,2026-02-03 14:37:13,https://www.tinnhanhchungkhoan.vn/evngenco3-pgv-loi-nhuan-sau-thue-vuot-3700-ty-dong-dinh-gia-co-phieu-ve-vung-hap-dan-post384807.html,/evngenco3-pgv-loi-nhuan-sau-thue-vuot-3700-ty-dong-dinh-gia-co-phieu-ve-vung-hap-dan-post384807.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/bpikpjik/2022_01_26/evngenco3-4286.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384804,Doanh thu Sao Ta (FMC) giảm 21% ngay tháng đầu năm 2026,,"(ĐTCK) CTCP Thực phẩm Sao Ta (FMC) công bố tình hình hoạt động hợp nhất tháng 01/2026 với doanh thu đạt 20,4 triệu USD, giảm 21% so với cùng kỳ năm trước.",1770102267,2026-02-03 14:04:27,1770102267,2026-02-03 14:04:27,https://www.tinnhanhchungkhoan.vn/doanh-thu-sao-ta-fmc-giam-21-ngay-thang-dau-nam-2026-post384804.html,/doanh-thu-sao-ta-fmc-giam-21-ngay-thang-dau-nam-2026-post384804.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/xvrhgenatpx97/2023_01_16/fmc-9473.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384802,"Quý IV/2025, lợi nhuận sau thuế của Đạt Phương (DPG) tăng 46%",,"(ĐTCK) Mới đây, CTCP Tập đoàn Đạt Phương (mã DPG) công bố báo cáo tài chính quý IV/2025 cho thấy sự cải thiện về quy mô doanh thu và lợi nhuận.",1770091215,2026-02-03 11:00:15,1770091215,2026-02-03 11:00:15,https://www.tinnhanhchungkhoan.vn/quy-iv2025-loi-nhuan-sau-thue-cua-dat-phuong-dpg-tang-46-post384802.html,/quy-iv2025-loi-nhuan-sau-thue-cua-dat-phuong-dpg-tang-46-post384802.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/gtnwae/2026_02_03/1-7741-8171.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384799,Lợi nhuận Tổng công ty Tín Nghĩa (TID) giảm tới 99% trong quý IV/2025 khi phải hoàn trả cho Tỉnh uỷ Đồng Nai,,"(ĐTCK) Tổng công ty Tín Nghĩa (mã TID - UPCoM) ghi nhận lãi 1,8 tỷ đồng trong quý IV, luỹ kế cả năm 2025 ghi nhận lãi 762,13 tỷ đồng, hoàn thành 113,4% so với kế hoạch năm.",1770090820,2026-02-03 10:53:40,1770090820,2026-02-03 10:53:40,https://www.tinnhanhchungkhoan.vn/loi-nhuan-tong-cong-ty-tin-nghia-tid-giam-toi-99-trong-quy-iv2025-khi-phai-hoan-tra-cho-tinh-uy-dong-nai-post384799.html,/loi-nhuan-tong-cong-ty-tin-nghia-tid-giam-toi-99-trong-quy-iv2025-khi-phai-hoan-tra-cho-tinh-uy-dong-nai-post384799.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/lcgjikao/2026_02_03/01-906-8353.jpeg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384779,"Gỗ An Cường (ACG) ghi nhận dòng tiền kinh doanh âm kỷ lục 408,56 tỷ đồng trong năm 2025",,"(ĐTCK) CTCP Gỗ An Cường (mã ACG - sàn HOSE) ghi nhận lãi 145,54 tỷ đồng trong quý IV, luỹ kế năm 2025 ghi nhận lãi 503,75 tỷ đồng, tăng 19,9% so với cùng kỳ năm trước.",1770077256,2026-02-03 07:07:36,1770077256,2026-02-03 07:07:36,https://www.tinnhanhchungkhoan.vn/go-an-cuong-acg-ghi-nhan-dong-tien-kinh-doanh-am-ky-luc-40856-ty-dong-trong-nam-2025-post384779.html,/go-an-cuong-acg-ghi-nhan-dong-tien-kinh-doanh-am-ky-luc-40856-ty-dong-trong-nam-2025-post384779.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/lcgjikao/2026_02_02/01-8702-1876.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384776,Searefico (SRF) thoát lỗ quý IV/2025 nhờ thu nhập khác tăng đột biến,,"(ĐTCK) Công ty cổ phần Searefico (mã SRF - sàn HOSE) ghi nhận lãi 15,71 tỷ đồng trong quý IV, luỹ kế cả năm 2025 lãi 22,18 tỷ đồng và đạt 56,9% kế hoạch năm.",1770077020,2026-02-03 07:03:40,1770077020,2026-02-03 07:03:40,https://www.tinnhanhchungkhoan.vn/searefico-srf-thoat-lo-quy-iv2025-nho-thu-nhap-khac-tang-dot-bien-post384776.html,/searefico-srf-thoat-lo-quy-iv2025-nho-thu-nhap-khac-tang-dot-bien-post384776.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/lcgjikao/2026_02_02/01-2954-71.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384774,"Thép Pomina (POM) lỗ thêm 838,2 tỷ đồng năm 2025, vốn chủ sở hữu âm hơn 623,6 tỷ đồng",,"(ĐTCK) CTCP Thép Pomina (mã POM) vừa công bố báo cáo tài chính năm 2025 với khoản lỗ sau thuế 838,2 tỷ đồng, đánh dấu năm thứ 4 liên tiếp doanh nghiệp thua lỗ, qua đó nâng lỗ lũy kế lên 3.485 tỷ đồng và khiến vốn chủ sở hữu tại thời điểm cuối năm âm hơn 623,6 tỷ đồng",1770076822,2026-02-03 07:00:22,1770076822,2026-02-03 07:00:22,https://www.tinnhanhchungkhoan.vn/thep-pomina-pom-lo-them-8382-ty-dong-nam-2025-von-chu-so-huu-am-hon-6236-ty-dong-post384774.html,/thep-pomina-pom-lo-them-8382-ty-dong-nam-2025-von-chu-so-huu-am-hon-6236-ty-dong-post384774.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/xvrhgenatpx97/2024_08_21/pom-5603.jpeg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384773,PV Drilling (PVD) vượt 98% mục tiêu lợi nhuận năm 2025,,"(ĐTCK) Năm 2025, PV Drilling mang về 1.050,5 tỷ đồng lãi ròng, tăng 50,5% so với kết quả thực hiện năm 2024 và vượt 98% mục tiêu lợi nhuận cả năm.",1770076674,2026-02-03 06:57:54,1770076674,2026-02-03 06:57:54,https://www.tinnhanhchungkhoan.vn/pv-drilling-pvd-vuot-98-muc-tieu-loi-nhuan-nam-2025-post384773.html,/pv-drilling-pvd-vuot-98-muc-tieu-loi-nhuan-nam-2025-post384773.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/xvrhgenatpx97/2023_04_24/pvd-1871.jpeg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384775,MB (MBB) dự kiến cán mốc vốn hóa 10 tỷ USD vào năm 2027,,"(ĐTCK) So với giai đoạn đầu năm 2017, tổng vốn hoá của Ngân hàng TMCP Quân Đội (MB - mã chứng khoán MBB) đến nay đã ghi nhận tăng 9,9 lần (tương đương khoảng 8,5 tỷ USD). Ông Lưu Trung Thái, Chủ tịch HĐQT MB cho biết, với tốc độ tăng trưởng như hiện nay, dự kiến sang năm 2027, tổng giá trị vốn hoá của MB có thể cán đến mốc 10 tỷ USD.",1770076595,2026-02-03 06:56:35,1770076595,2026-02-03 06:56:35,https://www.tinnhanhchungkhoan.vn/mb-mbb-du-kien-can-moc-von-hoa-10-ty-usd-vao-nam-2027-post384775.html,/mb-mbb-du-kien-can-moc-von-hoa-10-ty-usd-vao-nam-2027-post384775.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/ngobgt/2026_02_02/img-3950-1125-6297.jpeg,"Ông Lưu Trung Thái, Chủ tịch HĐQT Ngân hàng TMCP Quân Đội (MB) chủ trì hội nghị Nhà đầu tư.",,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384768,Chiến lược Go Global đang từng bước đóng góp vào tăng trưởng dài hạn của Masan Consumer (MCH),,"(ĐTCK) Trong suốt năm 2025, doanh thu quốc tế của Masan Consumer (HOSE: MCH) duy trì đà tăng trưởng tích cực và tiếp tục cải thiện trong quý gần nhất. Theo báo cáo kết quả kinh doanh, riêng kênh kinh doanh quốc tế tăng trưởng gần 27% trong năm 2025. Diễn biến này cho thấy chiến lược Go Global đang bắt đầu tạo đóng góp thực tế, thay vì chỉ dừng ở định hướng dài hạn.",1770026991,2026-02-02 17:09:51,1770029550,2026-02-02 17:52:30,https://www.tinnhanhchungkhoan.vn/chien-luoc-go-global-dang-tung-buoc-dong-gop-vao-tang-truong-dai-han-cua-masan-consumer-mch-post384768.html,/chien-luoc-go-global-dang-tung-buoc-dong-gop-vao-tang-truong-dai-han-cua-masan-consumer-mch-post384768.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/bpikpjik/2026_02_02/thuc-pham-tuoi-ngon-phong-phu-tai-sieu-thi-winmart-4053-77.jpeg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384769,OCH vượt kế hoạch doanh thu và lợi nhuận năm 2025,,"(ĐTCK) Công ty cổ phần One Capital Hospitality (HNX: OCH) ghi nhận doanh thu cả năm 2025 đạt 1.188 tỷ đồng, lợi nhuận trước thuế 135,6 tỷ đồng, vượt kế hoạch được Đại hội đồng cổ đông (ĐHĐCĐ) đề ra.",1770026945,2026-02-02 17:09:05,1770026945,2026-02-02 17:09:05,https://www.tinnhanhchungkhoan.vn/och-vuot-ke-hoach-doanh-thu-va-loi-nhuan-nam-2025-post384769.html,/och-vuot-ke-hoach-doanh-thu-va-loi-nhuan-nam-2025-post384769.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/cqjwqcqdh/2025_10_30/och-8280-9602.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384765,"Cơ điện lạnh (REE) tạm ứng cổ tức 10% bằng tiền, lên lịch ĐHCĐ thường niên năm tài chính 2025",,"(ĐTCK) HĐQT CTCP Cơ điện lạnh (REE – sàn HOSE) vừa thông qua, ngày 27/2 tới đây sẽ thực hiện chốt danh sách cổ đông để tổ chức ĐHCĐ thường niên năm tài chính 2025 và tạm ứng cổ tức năm 2025.",1770026245,2026-02-02 16:57:25,1770026691,2026-02-02 17:04:51,https://www.tinnhanhchungkhoan.vn/co-dien-lanh-ree-tam-ung-co-tuc-10-bang-tien-len-lich-dhcd-thuong-nien-nam-tai-chinh-2025-post384765.html,/co-dien-lanh-ree-tam-ung-co-tuc-10-bang-tien-len-lich-dhcd-thuong-nien-nam-tai-chinh-2025-post384765.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/pigo/2020_09_30/cong-ty-co-phan-co-dien-lanh-bom-no-cham-trong-dau-tu-tai-chinh1590080990-3682.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384761,Vietbank (VBB): Bổ nhiệm Quyền Tổng giám đốc và một Phó tổng giám đốc,,"(ĐTCK) Ngân hàng TMCP Việt Nam Thương Tín (Vietbank, mã chứng khoán: VBB) vừa công bố quyết định kiện toàn nhân sự lãnh đạo cấp cao.",1770023282,2026-02-02 16:08:02,1770023282,2026-02-02 16:08:02,https://www.tinnhanhchungkhoan.vn/vietbank-vbb-bo-nhiem-quyen-tong-giam-doc-va-mot-pho-tong-giam-doc-post384761.html,/vietbank-vbb-bo-nhiem-quyen-tong-giam-doc-va-mot-pho-tong-giam-doc-post384761.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/bpcgdqvp/2026_02_02/vb2-3335-3688.jpg,Hội đồng Quản trị trao quyết định bổ nhiệm cho ông Lê Thanh Quý Ngọc - Quyền Tổng giám đốc và bà Trần Thị Ngọc Lý - Phó tổng giám đốc Vietbank,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384752,"CDC Construction (CCC): Dòng tiền kinh doanh âm kỷ lục 335,17 tỷ đồng trong 9 tháng đầu niên độ 2025 - 2026",,"(ĐTCK) Công ty cổ phần Xây dựng CDC (CDC Construction, mã CCC - sàn HOSE) ghi nhận lãi 9,67 tỷ đồng trong quý III, luỹ kế 9 tháng trong niên độ 2025 - 2026 ghi nhận lãi 30,31 tỷ đồng, tăng 3,8% so với cùng kỳ và hoàn thành 64,1% kế hoạch năm.",1770022404,2026-02-02 15:53:24,1770022404,2026-02-02 15:53:24,https://www.tinnhanhchungkhoan.vn/cdc-construction-ccc-dong-tien-kinh-doanh-am-ky-luc-33517-ty-dong-trong-9-thang-dau-nien-do-2025-2026-post384752.html,/cdc-construction-ccc-dong-tien-kinh-doanh-am-ky-luc-33517-ty-dong-trong-9-thang-dau-nien-do-2025-2026-post384752.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/lcgjikao/2026_02_02/01-5399-2697.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384712,"Doanh thu cả năm vượt 37.000 tỷ đồng, Tasco (HUT) báo lãi gấp 2 lần năm trước",,"(ĐTCK) Năm 2025, Công ty Cổ phần Tasco (HNX: HUT) ghi nhận doanh thu 37.000 tỷ đồng, lợi nhuận sau thuế hơn 623 tỷ đồng, gấp 2 lần năm trước và cao nhất trong lịch sử hoạt động.",1770019201,2026-02-02 15:00:01,1770000938,2026-02-02 09:55:38,https://www.tinnhanhchungkhoan.vn/doanh-thu-ca-nam-vuot-37000-ty-dong-tasco-hut-bao-lai-gap-2-lan-nam-truoc-post384712.html,/doanh-thu-ca-nam-vuot-37000-ty-dong-tasco-hut-bao-lai-gap-2-lan-nam-truoc-post384712.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/xpwvotiv/2026_02_02/tasco-5092-7931.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384740,Quốc Cường Gia Lai (QCG) lãi đột biến quý IV/2025 nhờ thanh lý các khoản đầu tư,,"(ĐTCK) CTCP Quốc Cường Gia Lai (mã QCG - sàn HOSE) ghi nhận lãi 137,22 tỷ đồng trong quý IV, lũy kế năm 2025 lãi 171,28 tỷ đồng, tăng 109% so với năm 2024 và không hoàn thành kế hoạch năm.",1770016785,2026-02-02 14:19:45,1770016785,2026-02-02 14:19:45,https://www.tinnhanhchungkhoan.vn/quoc-cuong-gia-lai-qcg-lai-dot-bien-quy-iv2025-nho-thanh-ly-cac-khoan-dau-tu-post384740.html,/quoc-cuong-gia-lai-qcg-lai-dot-bien-quy-iv2025-nho-thanh-ly-cac-khoan-dau-tu-post384740.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/lcgjikao/2026_02_02/01-5700-5016.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384739,"Thuỷ điện Vĩnh Sơn - Sông Hinh (VSH) chốt quyền nhận cổ tức 10%, dự kiến họp ĐHCĐ 2026 cuối tháng 3",,"(ĐTCK) CTCP Thuỷ điện Vĩnh Sơn - Sông Hinh (mã VSH) mới thông báo, ngày 23/02 tới đây sẽ chốt danh sách cổ đông nhận cổ tức đợt 3/2025 và tham dự đại hội cổ đông năm 2026.",1770016761,2026-02-02 14:19:21,1770016761,2026-02-02 14:19:21,https://www.tinnhanhchungkhoan.vn/thuy-dien-vinh-son-song-hinh-vsh-chot-quyen-nhan-co-tuc-10-du-kien-hop-dhcd-2026-cuoi-thang-3-post384739.html,/thuy-dien-vinh-son-song-hinh-vsh-chot-quyen-nhan-co-tuc-10-du-kien-hop-dhcd-2026-cuoi-thang-3-post384739.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/xvrhgenatpx97/2024_10_24/vsh-8946.jpeg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384741,VPS (VCK) được VASB vinh danh công ty chứng khoán đạt điểm thực hành ESG cao nhất,,"(ĐTCK) Công ty cổ phần Chứng khoán VPS (mã chứng khoán VCK) là một trong hai công ty chứng khoán được xếp hạng cao nhất trong chương trình chấm điểm thực hành ESG do Hiệp hội Chứng khoán Việt Nam (VASB) tổ chức, khẳng định cam kết mạnh mẽ của doanh nghiệp đối với phát triển bền vững theo chuẩn mực quốc tế.",1770016630,2026-02-02 14:17:10,1770343895,2026-02-06 09:11:35,https://www.tinnhanhchungkhoan.vn/vps-vck-duoc-vasb-vinh-danh-cong-ty-chung-khoan-dat-diem-thuc-hanh-esg-cao-nhat-post384741.html,/vps-vck-duoc-vasb-vinh-danh-cong-ty-chung-khoan-dat-diem-thuc-hanh-esg-cao-nhat-post384741.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/ipuokbf/2026_02_06/800x500-8825-6213.png,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384738,"Doanh thu năm 2025 của Vinamilk (VNM) đạt 63.724 tỷ đồng, cao nhất lịch sử Công ty",,"(ĐTCK)Tổng doanh thu hợp nhất quý IV/2025 của Công ty cổ phần Sữa Việt Nam (Vinamilk - mã VNM) đạt 17.045 tỷ đồng, tiếp tục lập đỉnh mới, tăng 10,1% so với cùng kỳ.",1770016538,2026-02-02 14:15:38,1770016538,2026-02-02 14:15:38,https://www.tinnhanhchungkhoan.vn/doanh-thu-nam-2025-cua-vinamilk-vnm-dat-63724-ty-dong-cao-nhat-lich-su-cong-ty-post384738.html,/doanh-thu-nam-2025-cua-vinamilk-vnm-dat-63724-ty-dong-cao-nhat-lich-su-cong-ty-post384738.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/unvjshu/2026_02_02/vnm-1723-4621.jpg,Đẩy mạnh các hoạt động xúc tiến thương mại giúp Vinamilk nâng cao hình ảnh và vị thế thương hiệu trên thị trường quốc tế. Ảnh: Vi Nam,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384726,"Địa ốc Hoàng Quân (HQC) thoát lỗ quý IV/2025 nhờ hoạt động tài chính, thu hồi công nợ và hoàn nhập dự phòng",,"(ĐTCK) CTCP Tư vấn Thương mại Dịch vụ Địa ốc Hoàng Quân (mã HQC - sàn HOSE) ghi nhận lãi 55,08 tỷ đồng trong quý IV, luỹ kế cả năm 2025 lãi 73,21 tỷ đồng, tăng trưởng 116,8% và hoàn thành 104,6% kế hoạch năm.",1770006229,2026-02-02 11:23:49,1770006229,2026-02-02 11:23:49,https://www.tinnhanhchungkhoan.vn/dia-oc-hoang-quan-hqc-thoat-lo-quy-iv2025-nho-hoat-dong-tai-chinh-thu-hoi-cong-no-va-hoan-nhap-du-phong-post384726.html,/dia-oc-hoang-quan-hqc-thoat-lo-quy-iv2025-nho-hoat-dong-tai-chinh-thu-hoi-cong-no-va-hoan-nhap-du-phong-post384726.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/lcgjikao/2026_02_02/01-2382-9002.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384713,"Vietbank (VBB) đạt 1.532 tỷ đồng lợi nhuận trước thuế năm 2025, chuẩn bị niêm yết sàn HOSE",,"(ĐTCK) Năm 2025, Ngân hàng TMCP Việt Nam Thương Tín (Vietbank, mã chứng khoán VBB) ghi nhận lợi nhuận trước thuế hợp nhất đạt 1.532 tỷ đồng, tăng 35% so với năm 2024.",1769997537,2026-02-02 08:58:57,1769997537,2026-02-02 08:58:57,https://www.tinnhanhchungkhoan.vn/vietbank-vbb-dat-1532-ty-dong-loi-nhuan-truoc-thue-nam-2025-chuan-bi-niem-yet-san-hose-post384713.html,/vietbank-vbb-dat-1532-ty-dong-loi-nhuan-truoc-thue-nam-2025-chuan-bi-niem-yet-san-hose-post384713.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/bpcgdqvp/2023_09_20/vietbank-527.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
MBB,384684,Đầu tư Thương mại SMC (SMC) ghi nhận lãi đột biến trở lại trong quý IV/2025 nhờ thanh lý tài sản và hoàn nhập dự phòng,,"(ĐTCK) Công ty cổ phần Đầu tư Thương mại SMC (mã SMC - sàn HOSE) ghi nhận lãi 343,95 tỷ đồng trong quý IV, luỹ kế cả năm 2025 lãi 185,07 tỷ đồng và hoàn thành tới 616,9% kế hoạch năm.",1769990120,2026-02-02 06:55:20,1769961336,2026-02-01 22:55:36,https://www.tinnhanhchungkhoan.vn/dau-tu-thuong-mai-smc-smc-ghi-nhan-lai-dot-bien-tro-lai-trong-quy-iv2025-nho-thanh-ly-tai-san-va-hoan-nhap-du-phong-post384684.html,/dau-tu-thuong-mai-smc-smc-ghi-nhan-lai-dot-bien-tro-lai-trong-quy-iv2025-nho-thanh-ly-tai-san-va-hoan-nhap-du-phong-post384684.html,https://image.tinnhanhchungkhoan.vn/w200/Uploaded/2026/lcgjikao/2026_02_01/01-150-4789.jpg,,,,4,Thông tin doanh nghiệp,/thong-tin-doanh-nghiep/,"BMI,C4G,DL1,FPT,GCF,GMD,HUT,IDC,ITD,MBB,MWG,PAC,PC1,PVD,PVS,SHB,SIP,STH,TIP,TV2,VGT"
